# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
315974,1,2,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
315974,21,9,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316060,1,3,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316060,219,9,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316114,1,2,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316114,10,3,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316114,726,9,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316153,1,2,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316153,158,3,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316153,392,4,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316153,407,10,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316153,475,4,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316153,684,5,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,1,2,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,228,3,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,523,4,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,793,5,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,1127,6,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,1534,7,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,1,2,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,228,3,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,523,4,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,793,5,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,1127,6,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316187,1534,7,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316199,1,2,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316199,429,3,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316199,702,4,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316199,989,5,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316200,1,5,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316201,1,5,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316201,145,6,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316202,1,6,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316202,126,7,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316202,1,6,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316202,126,7,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316217,1,3,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316217,189,4,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316218,1,4,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316218,190,5,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316218,547,6,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316218,929,7,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316218,935,6,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316218,962,7,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316218,1,4,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316218,190,5,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
316218,547,6,500.00,HLT_Mu27_v12/500,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00
