# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
258156,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258157,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258210,1,1,250,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/262139 L1_SingleMu7/250
258213,1,1,250,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/262139 L1_SingleMu7/250
258213,12,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258287,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258434,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258432,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258440,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258442,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258443,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258444,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258446,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258448,1,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258656,1,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
258656,70,5,40,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/50 L1_SingleMu5/40
258690,1,4,75,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/75 L1_SingleMu5/75
