# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
305202,65,1,430,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/430
305202,550,2,600,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/600
315321,None,None,1,HLT_Mu7p5_L2Mu2_Jpsi_v9,ONE,L1_DoubleMu0_SQ
315300,1,3,430,HLT_Mu7p5_L2Mu2_Jpsi_v9/1,ONE,L1_DoubleMu0_SQ/430
315322,1,3,430,HLT_Mu7p5_L2Mu2_Jpsi_v9/1,ONE,L1_DoubleMu0_SQ/430
315320,1,3,430,HLT_Mu7p5_L2Mu2_Jpsi_v9/1,ONE,L1_DoubleMu0_SQ/430
302349,1,15,240,HLT_Mu7p5_L2Mu2_Jpsi_v8/2,ONE,L1_DoubleMu0_SQ/120
302349,3,16,130,HLT_Mu7p5_L2Mu2_Jpsi_v8/2,ONE,L1_DoubleMu0_SQ/65
302337,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v8/0,ONE,L1_DoubleMu0_SQ/0
302337,24,14,190,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/190
302337,117,15,240,HLT_Mu7p5_L2Mu2_Jpsi_v8/2,ONE,L1_DoubleMu0_SQ/120
302343,1,15,240,HLT_Mu7p5_L2Mu2_Jpsi_v8/2,ONE,L1_DoubleMu0_SQ/120
302350,1,16,130,HLT_Mu7p5_L2Mu2_Jpsi_v8/2,ONE,L1_DoubleMu0_SQ/65
302342,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v8/0,ONE,L1_DoubleMu0_SQ/0
302342,19,15,240,HLT_Mu7p5_L2Mu2_Jpsi_v8/2,ONE,L1_DoubleMu0_SQ/120
302344,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v8/0,ONE,L1_DoubleMu0_SQ/0
302344,3,15,240,HLT_Mu7p5_L2Mu2_Jpsi_v8/2,ONE,L1_DoubleMu0_SQ/120
317416,1,2,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
317420,1,2,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
317415,1,2,430,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/430
321294,1,2,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
321294,15,3,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
321296,1,6,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
321295,1,3,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
321295,141,4,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
321295,432,5,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
321295,608,6,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
321283,1,2,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
321679,1,2,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
305350,1,5,245,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/245
305351,1,5,245,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/245
305351,148,6,190,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/190
305351,559,7,240,HLT_Mu7p5_L2Mu2_Jpsi_v8/2,ONE,L1_DoubleMu0_SQ/120
