# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
316217,1,3,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/0.00 L1_SingleMu12er1p5/0.00 L1_SingleMu14er1p5/0.00 L1_SingleMu18er1p5/0.00
316217,189,4,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,1,4,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,190,5,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,547,6,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,929,7,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/1.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,935,6,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,962,7,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/1.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,1,4,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,190,5,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,547,6,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,929,7,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/1.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,935,6,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316218,962,7,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/1.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316219,1,7,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/1.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316239,1,2,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/0.00 L1_SingleMu12er1p5/0.00 L1_SingleMu14er1p5/0.00 L1_SingleMu18er1p5/0.00
316239,199,3,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/0.00 L1_SingleMu12er1p5/0.00 L1_SingleMu14er1p5/0.00 L1_SingleMu18er1p5/0.00
316239,563,4,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316240,1,4,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316240,19,5,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316240,38,4,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316240,155,5,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316240,473,6,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316240,1155,7,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/1.00 L1_SingleMu8er1p5/1.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316240,1,4,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316240,19,5,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316240,38,4,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
316240,155,5,0.00,HLT_Mu10p5_IP3p5_part0_v1/0,OR,L1_SingleMu22/1.00 L1_SingleMu25/1.00 L1_SingleMu6er1p5/0.00 L1_SingleMu7er1p5/0.00 L1_SingleMu8er1p5/0.00 L1_SingleMu10er1p5/1.00 L1_SingleMu12er1p5/1.00 L1_SingleMu14er1p5/1.00 L1_SingleMu18er1p5/1.00
